id;Pocket;Table;Turn;River
40327;8h8d;7c5h5s;9d;
40330;5d3h;kh8hkd;6h;
40333;kc2h;qh2cac;5s;
40335;9c7h;5s9d9h;qc;4c
40336;js4d;jdkd5s;3s;4c
40340;5c7s;jd4s6c;7d;td
40341;6s2d;;;
40343;3s8c;;;
40344;3cqs;ad2s6c;jh;js
40347;qcjs;;;
40349;th8d;;;
40352;2h3d;;;
40353;4s6h;7djh3h;ac;qd
40354;2d6h;;;
40356;qcas;5d8d7c;ad;3h
40358;7had;7cjd4s;ks;5h
40359;8cqh;;;
40363;2c7s;;;
40364;tckh;8hjstd;6d;6c
40366;9hqc;qd4sts;tc;kc
40367;jsqh;9cqc4d;tc;td
40368;js9h;3c5h6h;;
40370;8ckh;7c4s7d;3c;
40372;askh;5s4htc;2d;qd
40373;9s4d;;;
40376;thkc;5d3h2h;;
40378;jc3h;tc5d9d;7c;ad
40379;9hjd;;;
40380;5s2h;;;
40385;7cad;;;
40386;tc6s;qs9d5s;;
40387;8s4c;5h3hkc;7h;
40390;3hqd;td5s9d;4s;6c
40392;jh4d;6dtd8h;qh;
40394;5h9s;ts2h8h;5c;ah
40396;8h9c;jh8c7d;5d;9d
40399;7d3h;;;
40400;2h3s;;;
40401;kcas;;;
40402;3std;ad3dkc;;
40404;ac5d;9d8c7c;jd;
40405;kh7c;;;
40408;kd2h;9s2s4d;th;6h
40411;qcjd;3d3sjc;;
40413;6c4s;;;
40414;4c6d;7s4d8d;3h;js
40415;tsjd;;;
40416;6s8c;3d8d2h;7s;tc
40417;8h8c;;;
40418;5skd;qd7d3s;jd;7c
40420;4std;;;
40421;9sqc;;;
40424;3h4d;;;
40425;3skc;9dksjs;9s;6s
40426;2h7c;;;
40427;4cad;2d3hjc;;
40429;qcas;;;
40431;7d4s;;;
40432;ah7c;3skd4s;;
40434;ahqs;5s6s5h;ts;8d
40435;4d2c;7c6c7s;8h;
40438;2c2s;6dkcjc;js;5d
40439;tstd;9stcks;;
40441;5h2s;ks3sqs;js;jh
40443;as6c;;;
40444;9s9d;qs4h5d;qd;qh
40446;2h7c;;;
40448;ks6c;5d8cqh;2d;3s
40450;qh4c;3c5hkc;ts;8d
40451;4d4c;;;
40452;jd2h;jsqhks;td;qs
40453;jsjc;;;
40454;8ckd;tdqs5s;;
40455;8d7h;;;
40456;ac6d;2skc8s;;
40458;kcks;;;
40459;8djh;4dqh9d;3s;2d
40464;2s8c;;;
40465;asth;;;
40468;4s8c;jc2c9s;kc;4c
40471;jh4d;;;
40472;5h2c;kd4htd;jh;
40473;jh9s;;;
40474;5dks;as7h6h;9s;
40476;5s3c;;;
40477;tc8h;;;
40478;9hqs;th3hah;3d;
40479;8hkd;;;
40480;2d9h;;;
40482;5h4d;tdjh3c;th;kc
40484;3skd;7c6sas;2d;kh
40487;8s5d;;;
40490;7s8h;4dqctd;;
40491;ksah;;;
40492;2djc;ksad7c;9h;kd
40494;9h5d;;;
40496;jh2c;;;
40499;9h4d;;;
40502;7d7s;9s5cjc;5s;td
40503;acas;;;
40504;3h6d;tcqd7h;5d;5c
40506;ts3c;kcas4c;4s;7h
40507;jd4h;;;
40511;2c6d;;;
40513;2c9h;;;
40515;7h8c;6sqh5s;;
40516;3s4h;5sas6c;;
40517;5c9d;;;
40518;kc5h;8hjhtd;7c;6s
40519;6d5s;;;
40522;ahad;qc4h5d;qd;td
40523;6s2d;;;
40525;6dqh;9s3d2s;qd;qs
40526;ac4h;5s4d8h;2c;7d
40527;thqs;;;
40528;9hjc;7h5h5s;;
40529;khac;;;
40530;jhqd;5h9hks;9c;
40531;jhac;jdts3d;;
40537;9dah;;;
40540;7dqs;jsts8s;7h;5c
40542;5h4d;ks5c6d;5d;3d
40543;th9d;;;
40547;2c8h;;;
40548;kc8s;3c7s2c;ac;9c
40550;5sqc;5d2s2d;jh;
40551;ts7d;8s5sjh;6c;
40552;qsqd;5h4h7s;6d;
40554;qh8s;7c4dad;6s;
40556;9sqc;ahtsqh;;
40557;5d4s;;;
40560;ts9h;8h9dkc;;
40563;6hac;;;
40564;3s4c;tcad7h;;
40565;4sth;;;
40567;2h9s;;;
40568;8c3s;;;
40569;tcas;ac8d7s;qc;2c
40570;kc5h;;;
40572;4s6d;8cad4d;;
40573;9htc;th8htd;;
40574;qh3s;3d4c3c;;
40575;kdac;;;
40576;tcth;9d8c3c;7s;
40577;qcks;;;
40578;qc3d;2d6c9c;9h;4h
40579;acas;;;
40581;7d6s;;;
40582;9s7c;td6s8s;4c;2c
40583;3cth;;;
40584;5c9d;as3h6h;;
40586;8c3d;;;
40589;5s3h;;;
40591;6cth;5s6hks;qc;6d
40592;2hkc;3d5sqs;8h;2c
40593;2s7h;;;
40595;3sac;;;
40604;kh9s;kc6h4h;;
40606;3c7d;;;
40607;8c7d;;;
40610;4cqd;8h4dks;;
40613;7dts;;;
40616;8s8c;3s7dtc;kc;9c
40617;8hqs;;;
40619;5djc;;;
40624;2d5c;;;
40625;ah6s;;;
40626;8djh;ks4c8s;tc;5d
40627;acad;;;
40628;tc8s;9dqs5c;;
40629;2djs;;;
40631;4s6h;;;
40632;2s3h;;;
40634;qc3s;4hkc8s;;
40636;4cqh;6sjcjs;4h;kd
40638;kd4h;2cah9s;4c;6s
40640;4d9h;;;
40641;ac6d;;;
40642;asth;6d8h4d;;
40645;7s3h;;;
40646;4h2s;;;
40647;8dqs;5s4s3c;as;6c
40648;3h3c;qcjd7d;jh;5s
40650;2d3h;;;
40651;6s3c;;;
40653;ahjd;9s4s5c;6s;ts
40658;9d7c;;;
40660;4c6s;ahtd4h;;
40663;5s2d;;;
40666;js4d;5s8s2h;3d;9s
40668;kd2s;9s9c5c;8h;jc
40670;3dac;4dthjh;kc;3c
40672;8h6c;thks3h;;
40676;8d5h;as3d2c;jd;
40677;jd8h;;;
40678;tc8s;6djh9d;;
40681;3dqc;;;
40682;6h3d;;;
40683;5cjd;;;
40684;2d4c;;;
40686;8h2s;;;
40688;4dah;qdqs5c;;
40690;7cjs;6d9s2s;ks;jh
40693;khad;9sas5d;3d;
40698;4h2c;;;
40699;8ckd;7d7hts;th;4s
40700;2djh;9c4dah;;
40701;2h9d;;;
40702;6cjh;tcad5c;;
40703;kdqc;;;
40704;6h2s;;;
40705;jh4c;;;
40706;4c7h;9c8cqc;ac;8d
40708;3h5d;8cksjc;;
40709;ks6d;;;
40710;8hkc;7ckh2s;5d;kd
40711;6h7s;;;
40713;th8s;;;
40714;as5d;qs4h3h;ad;8s
40718;2d2s;5s8d9s;th;
40721;as8c;kh9dth;jc;6h
40724;7h3c;qs5dtc;8c;4c
40725;9h2c;7s6d6h;;
40729;9s3h;;;
40731;5h4d;;;
40732;kc8h;8cks6d;ac;
40735;9cqh;;;
40736;as3d;ks2s5s;;
40737;9d2h;;;
40738;7h2c;;;
40739;2sad;;;
40740;6c9s;;;
40742;5h9s;;;
40744;jd3h;;;
40745;9cks;9hjd3s;ts;
40746;js3d;;;
40747;jc3h;tc8s7d;ah;ac
40748;7cad;ah6cth;;
40753;5d4c;2h6s8d;;
40756;6h3d;;;
40757;jcqs;;;
40762;th8s;ah2h4d;qc;
40763;7h5d;;;
40765;4h9c;;;
40766;7hks;;;
40769;tcqs;;;
40771;9d9c;kdks8d;5c;
40774;4h7c;;;
40778;td9s;js6h8h;2s;
40779;jsjc;;;
40780;7das;2c7hts;qh;4s
40782;th2c;9d4s7c;;
40783;8c4h;;;
40784;6dkc;7cjc7s;tc;9c
40785;ah4s;js7s8h;ad;qs
40786;8hqd;8sjc6c;kd;jd
40788;3s4c;qd9djc;;
40790;8s7c;qcac8d;ts;4c
40791;kh7d;6s2s4s;6c;5s
40792;6d5c;2d3h5d;4d;8d
40793;6dtc;qskc8h;4d;9h
40794;6s4c;qdah6d;kd;4h
40795;ahts;;;
40796;qc4s;ts3d2c;;
40799;6d6s;;;
40800;7c3d;7hjd6h;tc;
40802;8cqh;jh5das;jd;
40803;thts;;;
40804;9skd;3d5hth;as;5d
40806;kc9d;8c2sks;jh;8s
40810;5hjc;7hqhqd;;
40812;ad2s;;;
40816;js5d;8d3d8h;;
40818;3h4s;qhah8h;7s;7d
40820;6h9c;kcjdts;;
40821;qh4c;thjsks;6h;5s
40823;5s2h;;;
40824;kcas;;;
40826;kd6c;;;
40827;as3h;3dqd9d;4d;ah
40828;4h6c;7cas5h;;
40829;as8d;jc7dts;2d;kc
40831;8s4d;6c9sah;;
40833;7d9c;6d5dts;;
40834;kcks;;;
40835;jh8c;;;
40836;5c6d;qs8c2d;;
40837;5d7s;;;
40838;9c3h;kcjc4h;;
40839;6c8s;jh7cac;8d;as
40840;kd4c;;;
40841;th6c;5std4s;;
40842;td8s;;;
40843;jc5s;9hkhjh;7c;5c
40845;as3d;;;
40847;jh9s;qckd3d;ad;
40848;8hkc;;;
40849;qsah;jsac5d;;
40851;2h8d;;;
40855;jh7c;3s6dkh;as;ah
40858;7s8c;;;
40865;jh3c;3sthts;4h;js
40866;6s8d;;;
40869;ac9s;4sjcqc;;
40870;kd4c;7c6ckh;4d;kc
40871;5d4s;3cjh7d;4c;3s
40872;as6h;;;
40873;2h7c;;;
40875;5sth;9c7dah;9d;9s
40877;2had;as8h3h;2d;3c
40878;kc2h;;;
40882;6s5d;;;
40883;jsth;2dts7h;;
40885;8c5s;;;
40895;9d8h;4s3d7s;;
40897;4h2c;;;
40898;as7d;ackdtc;9d;
40899;5h5c;4dtc8c;7h;
40904;2d8c;;;
40905;8sth;9c2s4s;;
40907;jc8s;ksjhqs;ac;
40909;jc8h;as6h7d;ts;jh
40912;qsah;;;
40913;tskh;4c9ctc;4s;6h
40920;ah7c;;;
40921;3c7d;2d6d4s;;
40922;kd5s;kh3cqh;;
40923;2hjc;4hqs5s;6s;
40924;ts4h;;;
40925;8ckd;;;
40929;kdkh;qc2c8s;ac;2s
40930;jhac;;;
40931;qh6c;3d3std;3h;5d
40933;7c5s;2cthtc;;
40934;2h9s;;;
40935;jc3d;4c5d3c;7c;5c
40936;5c5s;5dadjh;6s;
40937;3d7c;9d6h3h;;
40938;8c6h;;;
40939;2d6c;;;
40941;td5h;;;
40945;7dqc;;;
40947;2s5d;;;
40950;8has;;;
40951;2c4s;;;
40953;5h4d;9skhqh;7d;9h
40954;qsad;;;
40955;3dqh;;;
40956;9dqc;3sthqh;4s;3h
40957;qd5s;6h5djh;2s;6s
40960;4hjs;;;
40961;5h2s;;;
40962;2dac;;;
40965;jd9s;ksacah;;
40967;jsqd;adjdkh;;
40969;2h3d;;;
40971;2s7h;;;
40973;7sad;qd4c2s;7h;2h
40976;7dts;;;
40979;qdks;jc4h2d;kh;5d
40983;tc2h;;;
40985;2c8s;;;
40988;5s9h;;;
40989;adah;jc6hqd;ts;4d
40991;3das;;;
40995;6dqh;3hacth;4d;8h
41003;2h8d;;;
41004;5htd;;;
41005;jc5s;;;
41006;qh8d;;;
41009;9djs;2dkhqs;;
41011;3dqs;6d6c4s;;
41012;kskh;;;
41013;4c5d;qsjctc;4h;
41015;qd3s;kcjhah;;
41016;qh7c;2h2c7s;td;jc
41018;7s3c;;;
41020;4sth;;;
41021;9c9d;7d4c3s;8c;6s
41023;3s4c;7djs9h;4d;
41026;4c5d;5s5hkd;;
41027;jc7h;;;
41028;3s4d;qc5c2d;;
41029;ac3h;5h3ckd;td;qd
41030;kd2s;ackcks;jc;td
41032;7ctd;;;
41035;8c4d;9hks8s;tc;
41036;7s2h;;;
41039;3cjs;ks6dtc;9d;jd
41040;9has;;;
41041;9s8h;5d6s9d;;
41043;kh9d;qd6c5s;ts;2c
41047;8hqd;3h5s4h;ad;
41049;6h9s;3hqh2c;6s;8d
41051;3h8c;;;
41054;8sac;;;
41059;2c9d;;;
41061;td2c;4c8dtc;ah;ac
41062;asah;tsad4d;;
41063;7h4c;;;
41064;8c7s;;;
41065;6s3h;;;
41066;kcjd;qsas7d;9d;ad
41068;8s8c;;;
41070;4djs;;;
41071;tcqh;5dkhth;6s;7h
41072;ac8s;;;
41075;6s4c;9hkh7c;js;8s
41076;7d4h;qd4d2s;5c;
41083;4cts;8c5s3h;;
41085;qh6c;5h8das;jh;4s
41086;4c3h;ah5s8c;td;5c
41089;3has;6h2hqd;;
41090;8d6c;9hks5c;;
41091;8d2h;;;
41092;6sjd;;;
41093;tdas;4d7h9s;;
41094;9dac;;;
41097;kh7s;qs2h9s;as;
41099;3h7c;ts7hjd;qd;2s
41101;8s2c;;;
41102;3dtc;;;
41104;8s7h;6dac9d;;
41108;4c4h;qc3d4s;kc;
41110;9s9c;;;
41112;5dtc;;;
41113;qd2c;;;
41115;2djh;qhkd2c;ac;8s
41118;2ctd;;;
41119;qhqd;3d8c4d;5d;
41121;7ckh;6sqh9d;;
41123;qhkd;ah9s7h;ac;
41124;8had;;;
41125;as9h;qd8djc;3h;
41130;tsqc;jh6d2s;kc;3c
41132;tc7d;9s4c8d;kc;jh
41133;jd9s;8s4dtd;4h;9c
41134;ac9d;7c5c8s;qd;
41135;8s6c;7d7s5h;;
41136;6c3d;;;
41137;ad9c;5c7h4s;7s;9s
41139;8s7c;kh6s2c;;
41141;2s5c;;;
41143;jc8s;5h6dqs;;
41145;7c9s;th7d3d;5c;8c
41147;3stc;3c7s2c;jh;kd
41149;kcad;2cjh2d;9d;td
41151;jcjd;qsjsks;5s;6d
41153;as7h;2djd5c;;
41156;kc6d;;;
41157;ks2c;tdaskh;qs;
41159;6h9c;;;
41162;qd3h;;;
41163;qd3h;7s8d3s;7h;
41165;ac4h;7h3s9c;;
41168;7s3h;;;
41171;6d7s;ksah8h;2c;ts
41174;7d3s;5c8d6h;2c;
41176;9dth;qd6d8c;jc;
41178;9s2h;;;
41179;acah;kc2s4s;;
41183;6std;;;
41184;4h3d;;;
41185;9h5s;tdjs4c;;
41188;tdkc;qs5c7c;3s;
41193;adqc;td9skh;3c;4s
41194;js7h;;;
41195;7cqd;3h9s7h;5s;ts
41199;as5d;5c8hjs;jc;2s
41200;6std;;;
41201;ad2h;;;
41202;4dah;;;
41204;2c7s;;;
41205;kskd;9h9s2c;ac;kc
41206;9c2h;;;
41207;kcqd;5h2d3c;ah;kh
41209;8htd;ah3sqd;6h;kd
41212;6s8h;;;
41213;kdtc;2sas4s;;
41214;7skd;as2s5d;kh;ts
41215;jc4d;as6c7d;;
41218;5hqc;;;
41219;8has;7dqsjh;5d;th
41220;8hqd;;;
41223;kh6s;tstc2s;8c;5c
41225;tcjh;5dacah;3h;
41227;js6d;tckckd;9c;
41228;kd9h;;;
41231;6s8h;js5hth;;
41232;ks9c;;;
41233;qc6s;6h9cqs;3s;
41236;kskh;2c5hkc;;
41237;kc6h;3cas3h;3s;7s
41241;tcjs;4c9ckh;8d;6h
41244;6s2h;;;
41245;8s5h;9h8h4s;4d;7h
41247;9has;td6c8d;ks;
41249;9h6d;ks8s3d;9s;7d
41252;ksjc;;;
41253;ac5s;qh3s3h;7c;td
41254;3hjc;tc7c9c;;
41255;jcjh;tdad7d;th;kc
41257;jdqh;7stcad;3s;jc
41258;2d9h;;;
41260;2h2d;;;
41261;7d2h;;;
41262;9h2d;;;
41265;3cth;5s3djc;5d;4s
41267;2h7c;;;
41268;jd9s;;;
41269;4dkc;3d7d6h;td;4h
41271;2cjd;3s4s5h;;
41272;as7h;;;
41273;jd4c;6dqs4d;kd;ad
41274;as3h;;;
41278;actd;;;
41279;4s7c;9dthjd;ts;qs
41281;8h7d;;;
41282;kc5s;9hks4d;4s;
41285;3d6h;6s7h6d;js;6c
41288;kcad;7d9has;7h;
41293;ah5s;9cas6s;;
41294;ah5s;;;
41299;td7h;;;
41300;2d5c;;;
41301;8c4h;tc8std;2s;4d
41306;kd9s;kc2h2d;;
41311;jcqd;qs9c5s;ks;7d
41313;7d4s;khad5h;6s;5s
41314;9s6c;;;
41315;4d5c;ks4c6h;5h;5s
41316;6ckd;;;
41317;thqd;2sts8s;;
41319;adks;qc3d2h;td;7h
41320;td6c;5hastc;8s;9s
41321;ah8c;5sasjc;;
41322;jh5d;7c6c8s;;
41324;ad8s;kd9ctd;2d;tc
41325;td2c;2sah4c;6d;9s
41326;7h6d;4h3hqc;5s;3d
41327;2h8s;;;
41329;7cqh;;;
41331;4cts;;;
41335;ac3d;9cjc2c;;
41337;adac;asthjs;;
41339;2das;tcac3d;kd;jc
41341;js2h;;;
41343;9hkc;7h8ckh;ah;9c
41344;6h8s;6d9h8d;7d;9d
41346;4cjh;;;
41348;9d6c;th8h8c;3s;
41349;qc6s;;;
41350;5c9h;kh4s2s;;
41352;jc7s;;;
41353;4h2c;;;
41354;7dts;;;
41356;8cas;;;
41357;7d2s;;;
41358;acts;5c4c2h;7c;4s
41362;jh6c;kh3s9h;8d;ad
41363;7h3s;;;
41365;3sqd;7sqh4h;2s;
41366;2d8c;;;
41368;2d4s;;;
41370;qd2h;tdtc6c;;
41373;6s4c;;;
41376;2dtc;;;
41377;ts3c;;;
41379;2hjc;6d7s2d;th;9c
41382;qcjs;th2cjc;;
41384;th5s;2d9hkd;9d;3s
41386;tskh;8sjs3s;8h;2c
41387;kd9c;8d6skc;qc;jc
41388;js8d;;;
41390;jcqh;;;
41393;5s3h;;;
41394;5c5h;5sts8d;3c;jd
41396;as9d;8c7c3d;;
41402;2d4s;;;
41404;3d2h;;;
41410;ts8h;;;
41411;jhac;6c3dts;;
41412;js9d;jhqcqs;qh;2d
41413;ks2d;;;
41415;qd8s;qc9ctc;6s;5d
41416;7h6c;;;
41417;9h8d;;;
41419;ah2s;;;
41421;7hac;8dahqs;qh;9c
41422;3cth;;;
41423;qhkc;;;
41425;5s7h;6hqs6d;;
41426;4c7s;;;
41427;td5h;3c9c9d;7c;
41430;th7c;;;
41433;7c4d;7sthkc;;
41434;4d8h;;;
41435;2dts;js6cjh;;
41436;acjh;;;
41441;jc2d;;;
41442;4d3h;;;
41443;2hac;;;
41446;9c2d;;;
41447;9hac;askh6c;;
41449;2dqc;6d5h8d;;
41450;3d7c;;;
41451;ts4d;2s9sjc;;
41452;2s6h;;;
41453;ad4h;tsksqc;2s;as
41454;qc7s;;;
41456;7c2s;;;
41457;kd7s;adtd3h;tc;5h
41459;5c2h;;;
41460;6d8c;;;
41461;2s3d;;;
41462;ts9h;;;
41464;5hts;;;
41465;9cad;;;
41466;4dkh;;;
41470;ahqs;;;
41471;3d3s;kc2dkd;;
41472;ah6s;4d4h5h;ts;2d
41473;9s4c;;;
41474;tc7h;;;
41476;qd8h;js9cjh;7h;
41477;kc2h;7s9sqc;6h;8s
41478;2hkd;;;
41480;8c6h;;;
41481;6s3d;;;
41482;jd3s;;;
41483;4cqd;7htskc;3c;
41484;7c3s;;;
41486;6hqs;;;
41487;8djh;;;
41488;2h9d;;;
41489;2c9d;;;
41490;kcjd;4h7s8d;;
41491;as2c;;;
41493;6s2d;;;
41494;jd3s;qctdjh;;
41495;ahjd;;;
41499;3c8d;;;
41500;tdqh;8s4h3c;;
41502;9skh;7c8s9d;kc;
41503;7dac;2h6h7s;;
41504;2dts;;;
41505;2sjh;;;
41506;jh6s;;;
41507;9cqh;;;
41508;kd2c;;;
41510;6c9s;;;
41513;3h7s;;;
41515;3skh;;;
41517;jd7h;;;
41519;8c2h;;;
41520;4c2h;;;
41521;2dth;;;
41522;jd9s;;;
41523;7h5s;;;
41525;jc7d;3c9d5s;qh;8h
41526;jstc;;;
41527;qd2c;8cqc9s;9c;ad
41528;5c5s;6hkc2h;9h;
41529;kcjs;9d2d4h;ks;
41530;8c6s;;;
41531;4htd;;;
41532;kc8d;;;
41533;kd3h;6h8hkh;2h;ad
41534;3s5d;;;
41535;3h2c;;;
41536;4h6d;;;
41537;ks5h;;;
41539;4s6h;;;
41541;ks3d;;;
41547;8sth;;;
41549;6djc;;;
41551;qh8c;7dqs4c;7c;qc
41554;2d4h;;;
41556;4sjd;;;
41557;7s8d;;;
41558;qh7d;5d5h8d;qc;6c
41559;8c8s;7h2d8d;;
41560;qhjd;;;
41563;ks4d;adthqh;;
41564;7c4d;;;
41565;3h7s;;;
41569;4c7h;3ctd8h;;
41572;4h8c;;;
41577;4c5s;2h6c4h;;
41578;6dts;;;
41579;6c8h;5c7djc;;
41580;td3h;;;
41581;qckd;5c2dqd;6h;9s
41583;td7h;4h9sqd;;
41585;5d7c;2d5h5s;kd;
41586;8h6d;adkcjs;5d;2d
41589;tc4s;;;
41590;9h7d;;;
41593;7hkc;;;
41594;6cqs;;;
41596;4c9d;;;
41597;qd9c;;;
41598;4cks;;;
41599;7c9h;;;
41600;9cjh;6s2d8d;;
41602;4cts;;;
41603;2std;;;
41604;6c2h;;;
41606;tdth;;;
41607;ahac;;;
41608;5c5d;;;
41609;qd4c;;;
41611;2hkc;;;
41612;2djc;;;
41613;2c2s;;;
41616;th5c;;;
41619;3cjs;;;
41620;8hqd;3s3cqs;9s;kc
41625;ts5c;;;
41626;5c2d;jskh8h;3s;kc
41628;2d5s;;;
41630;kd5c;;;
41631;5h7d;jh7s5c;2c;qc
41632;adks;;;
41633;qdqs;;;
41634;9s9d;;;
41636;4h8c;;;
41638;4c2h;;;
41640;8hks;;;
41641;3c9s;;;
41642;tcks;;;
41644;kh7c;;;
41645;jd3c;;;
41646;ahkc;;;
41648;2d5c;;;
41650;4c8s;thtstc;;
41651;js2c;;;
41654;7s9d;2ctcad;8d;8s
41655;kcqd;;;
41656;9dah;ad5s5d;;
41657;2c8s;;;
41659;3h9c;;;
41662;9d3h;4h7h6d;ts;
41664;8skc;;;
41665;jdth;qd7sqc;6c;
41666;js2d;ad2c3s;;
41667;2d2h;adtsas;3c;tc
41668;4cth;;;
41670;5c2s;;;
41671;kd7s;acqstd;jd;2d
41674;6h5c;;;
41675;2dtc;;;
41678;9c2s;;;
41679;qd6h;5hjctd;9s;2c
41682;8sqh;;;
41683;2cjd;;;
41685;7h3c;;;
41686;qs7h;;;
41687;jh6s;8d6has;3c;7h
41689;6d2h;;;
41690;5s2c;;;
41691;9c3s;;;
41692;th5s;;;
41693;6skh;;;
41695;asah;;;
41696;7h3s;5c4ckd;ks;6h
41697;jh9d;;;
41700;2h2s;th8ckc;4c;4d
41702;qctd;;;
41705;tc6s;2d7c6c;5d;5s
41708;6h2s;;;
41710;kh9d;qd9h8h;7d;
41712;kc2d;ks8h3c;qd;
41714;ad5s;;;
41716;tc4s;7sas9c;8d;jd
41718;7hjc;2h8djh;;
41719;8skd;;;
41720;tdjh;2s6h8c;5s;qc
41721;askd;5s9h3h;8d;4h
41724;acah;;;
41728;js6d;3s5skc;;
41729;2d7c;;;
41730;6d5h;;;
41731;5d6c;;;
41734;8sjh;;;
41739;7s2d;;;
41740;4dah;5d7ctd;;
41742;jc5h;;;
41743;5d2c;;;
41744;3sqd;;;
41745;as9c;;;
41749;kc9d;9c4d4c;ad;5c
41750;ts3c;jc4h5c;;
41752;2s4h;;;
41753;2c2s;;;
41754;as3h;jd6cqs;9h;kh
41756;kcjs;jd6s4d;td;as
41757;5h7d;9h9dqs;;
41759;9d6h;kd6d2d;6s;
41761;kc4s;qs6c7h;;
41763;5d5c;jh8cad;3h;jc
41766;thts;;;
41767;3c2s;;;
41768;4s2d;;;
41769;9d8h;;;
41770;tdtc;th4cas;9c;9d
41771;7c3s;;;
41772;jhjs;;;
41773;8dth;9cqhad;;
41776;qdkh;;;
41777;qs5c;3s6s5s;8d;
41779;7cjh;;;
41781;tc3s;;;
41782;7das;tcqhad;5c;
41783;5dts;;;
41784;2d3s;;;
41787;jsad;6h8d3s;jc;6s
41788;kc8s;ksqh7h;;
41789;kh7c;ad9c7d;6s;jh
41790;9hqs;7h2s9c;3d;
41794;7s4c;;;
41795;2s6c;;;
41796;9dac;;;
41797;4skh;7d4d3d;tc;qd
41799;6c6s;;;
41800;3c5h;;;
41802;kc3h;tdkhac;js;8s
41804;tc8s;7hah3s;td;8h
41808;jd6s;;;
41810;9sad;qdqckd;js;th
41811;4skd;;;
41812;th6d;3h6c7h;td;jd
41814;4djs;2hjh2c;7c;kc
41816;6sth;asjdad;8c;8h
41822;kskd;;;
41823;ks4h;7sqhjh;ad;8c
41826;js2h;;;
41830;7s9c;9h4djc;jh;th
41831;4d5c;;;
41834;6d9c;;;
41838;9c6d;;;
41839;qhqs;7std5c;;
41840;6ckd;kc4sjh;;
41841;4s3h;;;
41842;thtd;ad8c2h;ks;as
41843;ad7c;2dackh;8d;th
41844;3ckd;2c9hqh;kc;
41846;3s3h;9h3dks;7h;
41848;jh4s;qd5dkd;tc;5h
41852;6c2h;;;
41853;jh2c;;;
41855;3c8h;;;
41856;7s6h;qs2d2h;;
41858;9c3h;;;
41859;9c3d;;;
41860;3h7c;adahts;2c;kd
41864;6s2h;;;
41867;2s9c;;;
41869;ts2c;;;
41870;4s6h;8c5s2c;ac;8d
41873;4d7h;;;
41874;5d8s;tc4d9d;th;
41876;qd2c;as9d2s;7d;7c
41878;6sqd;;;
41882;ahks;4h5h8d;6s;qs
41883;8d9c;ts7has;8s;
41884;ah9d;ksac4c;jc;6h
41886;8s7h;;;
41888;9h9s;kh2djd;4s;ac
41891;2dkc;2sksqd;8d;jd
41892;acas;;;
41894;8dtc;asth8h;qd;
41895;khjs;;;
41896;acqd;;;
41899;adqs;;;
41900;thac;kckhjh;;
41902;5c2d;;;
41906;td7h;;;
41909;ahkc;;;
41910;4h8d;5s8c2d;jh;tc
41912;2s7d;;;
41915;6c2s;;;
41916;qc8s;;;
41918;2dqs;;;
41919;4c8s;;;
41920;4s4c;ks8d2c;7s;8c
41923;thqs;7h2cts;7c;qd
41924;3s3d;kctc2h;7h;kd
41925;9d9h;kd3s7d;4c;2d
41926;askh;;;
41927;kh7s;2h3dkc;8s;8d
41929;5had;;;
41930;ah6c;jc8sth;2d;9c
41931;7dks;kcjdac;th;ts
41934;qc9s;;;
41936;4hac;3c8s9s;ad;5s
41938;td7s;;;
41939;jc4h;;;
41940;6c9h;ahqh6h;tc;jd
41941;3s3h;3c2d5d;6c;9s
41943;kcqh;kd9h6h;js;ad
41948;3d6h;8h4dqd;3h;6s
41949;8sjc;;;
41950;jd8c;ahac3d;5h;4h
41952;2dtc;6dts8h;;
41955;qd6s;;;
41958;qd2h;;;
41960;6h4c;;;
41962;9stc;6s8dqd;;
41963;ks6c;;;
41964;adkc;3s4cjh;7d;6h
41968;7d6h;5djhjs;qh;ah
41971;qd6s;;;
41973;8sad;;;
41977;kd6s;kc3h9h;9s;3s
41978;9h8d;7had6c;3s;2c
41979;4d9h;;;
41980;7d6s;;;
41981;jcjs;;;
41982;kdkc;2h3c6h;as;qc
41983;qhac;;;
41985;3c8s;;;
41986;4d8s;6htdkd;;
41988;qs6d;;;
41991;9sad;;;
41992;tcqd;6c8ckh;5s;th
41993;3d6c;;;
41994;4sqh;;;
41996;2sjh;;;
41997;3cjd;thjs6h;9d;2c
41999;khqs;7c3d9c;4s;as
42001;9d2c;;;
42002;qc4d;ts2hqs;9h;tc
42006;tc4d;;;
42008;7dts;;;
42009;qs9h;ah4s7h;9s;
42011;2d8h;;;
42012;td8h;jhqhkd;jd;
42014;ah2s;3sqhas;8c;7h
42015;4s4c;3s8s8h;;
42017;4d8h;2h9sad;;
42018;2s5d;;;
42019;4d6c;ahth6h;;
42021;2h2c;;;
42023;2h4c;;;
42024;4h8d;;;
42025;as8c;2d2cth;4c;
42028;jh4d;;;
42031;jh3d;thkc2s;6c;9d
42033;jc2s;jhah4s;;
42035;adjh;qc7h6s;6d;9s
42040;tc8h;;;
42043;6ckd;7s8c4d;6s;js
42045;3h8c;;;
42047;tskh;;;
42048;kc8h;kd7d4c;2h;
42049;3c8d;;;
42050;acah;2d3sjh;5h;
42051;8c3h;;;
42053;ks3d;;;
42061;6hqc;8d5h7h;5s;td
42062;3cas;;;
42063;qh9c;;;
