id;Pocket;Table;Turn;River;proba_win_preflop;proba_draw_preflop;best_hand_flop;checker_flop;proba_win_flop;proba_draw_flop;best_hand_turn;checker_turn;proba_win_turn;proba_draw_turn;best_hand_river;checker_river;proba_win_river;proba_draw_river
22146;4cqd;3cth8s;;;0.4691;0.04268;HIGH_CARD;0.0;0.32125;0.03505;;;;;;;;
22169;qs8h;7c7s3d;4h;qd;0.5183;0.03288;ONE_PAIR;1.0;0.3968;0.0531;ONE_PAIR;1.0;0.2771409749670619;0.018774703557312252;TWO_PAIR;0.75;0.8303030303030303;0.006060606060606061
22175;tsjc;jsjdjh;ac;;0.53604;0.02881;FOUR_OF_A_KIND;0.75;0.99995;0.0;FOUR_OF_A_KIND;0.75;1.0;0.0;;;;
22179;3hks;3d5h9s;7h;ah;0.49516;0.04164;ONE_PAIR;0.5;0.5693;0.0093;ONE_PAIR;0.5;0.5425999121651296;0.010035133948177427;ONE_PAIR;0.5;0.4131313131313131;0.006060606060606061
22185;kcah;4s9cas;3d;9d;0.64394;0.01751;ONE_PAIR;0.5;0.85875;0.00585;ONE_PAIR;0.5;0.608300395256917;0.010715854194115063;TWO_PAIR;0.75;0.8828282828282829;0.006060606060606061
22190;acas;;;;0.84955;0.00501;;;;;;;;;;;;
22201;4das;4c9cts;9h;3h;0.54863;0.03991;ONE_PAIR;0.5;0.5787;0.00905;TWO_PAIR;0.75;0.7927536231884058;0.020663153271848925;TWO_PAIR;0.75;0.7323232323232324;0.006060606060606061
22203;4cjd;5cqdts;6h;;0.43764;0.04646;HIGH_CARD;1.0;0.3202;0.04505;HIGH_CARD;1.0;0.2914800175669741;0.033465085638998686;;;;
22206;thkd;tsadqd;as;3h;0.58609;0.02459;ONE_PAIR;0.5;0.72805;0.0462;TWO_PAIR;0.75;0.6107597716293368;0.032081686429512514;TWO_PAIR;0.75;0.7565656565656566;0.006060606060606061
22211;7h7s;qh9s5d;js;7d;0.65656;0.00993;ONE_PAIR;0.0;0.60735;0.0021;ONE_PAIR;0.0;0.6837066315327185;0.000966183574879227;THREE_OF_A_KIND;0.3333333333333333;0.9424242424242424;0.0
22215;qhks;jhas7d;;;0.60568;0.02022;HIGH_CARD;1.0;0.5846;0.02165;;;;;;;;
22223;8sjh;9ckd4h;;;0.49639;0.03554;HIGH_CARD;1.0;0.3615;0.0343;;;;;;;;
22227;4has;thks5s;7s;9d;0.54863;0.03991;HIGH_CARD;0.0;0.46775;0.0391;HIGH_CARD;0.0;0.4046332894158981;0.03484848484848485;HIGH_CARD;0.0;0.24848484848484848;0.045454545454545456
22231;qhqs;2h9h2d;7d;js;0.79656;0.00605;TWO_PAIR;0.5;0.8354;0.00075;TWO_PAIR;0.5;0.7510979358805446;0.000966183574879227;TWO_PAIR;0.5;0.8737373737373737;0.00101010101010101
22233;7h8d;4h5sth;6d;3c;0.42852;0.04625;HIGH_CARD;1.0;0.3744;0.0179;STRAIGHT;0.6;0.9619894598155467;0.0233201581027668;STRAIGHT;0.6;0.990909090909091;0.00909090909090909
22237;kh4c;6had9d;3d;8h;0.50315;0.04201;HIGH_CARD;1.0;0.3919;0.0454;HIGH_CARD;1.0;0.2365393061045235;0.026152832674571806;HIGH_CARD;1.0;0.2636363636363636;0.030303030303030304
22241;ad5c;5skhks;kc;9d;0.56173;0.03883;TWO_PAIR;0.75;0.6897;0.02845;FULL_HOUSE;0.8;0.7383399209486166;0.1189064558629776;FULL_HOUSE;0.8;0.7090909090909091;0.0797979797979798
22245;4hks;2d7cth;;;0.50315;0.04201;HIGH_CARD;0.0;0.3728;0.03275;;;;;;;;
22253;qdjc;kdjsqs;9h;;0.57106;0.02507;TWO_PAIR;0.5;0.7802;0.03935;TWO_PAIR;0.5;0.6328941589811155;0.07883179622310058;;;;
22255;7std;2stcac;8s;9s;0.45731;0.04209;ONE_PAIR;0.5;0.69535;0.02545;ONE_PAIR;0.5;0.6872639437856829;0.02981993851559069;ONE_PAIR;0.5;0.6727272727272727;0.03434343434343434
22259;9hks;kc9d2s;ad;qh;0.5643;0.02861;TWO_PAIR;0.5;0.9316;0.0052;TWO_PAIR;0.5;0.950790513833992;0.007422046552481335;TWO_PAIR;0.5;0.9323232323232323;0.00404040404040404
22260;5cqh;5h8dqc;3s;;0.47962;0.0431;TWO_PAIR;0.5;0.8919;0.0095;TWO_PAIR;0.5;0.7827404479578393;0.006543697848045674;;;;
22263;6sqc;kckh5s;9d;ad;0.49003;0.04084;ONE_PAIR;1.0;0.4678;0.05235;ONE_PAIR;1.0;0.4139877031181379;0.05079051383399209;ONE_PAIR;1.0;0.42424242424242425;0.0696969696969697
22265;8h8c;7h3c9s;qs;4c;0.68896;0.00884;ONE_PAIR;0.0;0.70555;0.004;ONE_PAIR;0.0;0.7023715415019763;0.000966183574879227;ONE_PAIR;0.0;0.6707070707070707;0.00101010101010101
22273;tc7s;3htdqh;kh;8h;0.45731;0.04209;ONE_PAIR;0.5;0.67595;0.02305;ONE_PAIR;0.5;0.5838823012736056;0.026174791392182695;ONE_PAIR;0.5;0.3707070707070707;0.014141414141414142
22274;6cad;4s2h3s;qc;ks;0.55684;0.0364;HIGH_CARD;0.0;0.4843;0.03625;HIGH_CARD;0.0;0.3738252086078173;0.01783047870004392;HIGH_CARD;0.0;0.2828282828282828;0.00808080808080808
22279;7s3c;jdqh5s;ts;;0.3373;0.05753;HIGH_CARD;1.0;0.1788;0.0548;HIGH_CARD;1.0;0.21469038208168642;0.06025472112428634;;;;
22283;jdjc;ts6h7c;2s;kd;0.77102;0.00643;ONE_PAIR;0.0;0.7528;0.00225;ONE_PAIR;0.0;0.6679402722880984;0.000966183574879227;ONE_PAIR;0.0;0.7737373737373737;0.00101010101010101
22289;6s6c;4djctc;;;0.62889;0.01129;ONE_PAIR;0.0;0.5767;0.0005;;;;;;;;
22290;7s2d;2s9d7d;jh;8c;0.31711;0.05853;TWO_PAIR;0.5;0.8401;0.00915;TWO_PAIR;0.5;0.4085199824330259;0.018928414580588495;TWO_PAIR;0.5;0.7333333333333333;0.00404040404040404
22293;7dth;2d5d8c;jc;;0.45731;0.04209;HIGH_CARD;0.0;0.30655;0.0159;HIGH_CARD;1.0;0.3292490118577075;0.01668862538427756;;;;
22301;ts9c;;;;0.49491;0.03341;;;;;;;;;;;;
22306;8h7c;5h6cks;3d;;0.42852;0.04625;HIGH_CARD;1.0;0.4709;0.023;HIGH_CARD;1.0;0.4231225296442688;0.008695652173913044;;;;
22314;js7h;3stdkh;qd;qh;0.47449;0.03944;HIGH_CARD;1.0;0.35645;0.0369;HIGH_CARD;1.0;0.3494290733421168;0.05054896794027229;ONE_PAIR;1.0;0.3151515151515151;0.0696969696969697
22319;2cas;kh7s2d;8c;kc;0.53107;0.03806;ONE_PAIR;0.5;0.60025;0.00725;ONE_PAIR;0.5;0.5990557751427317;0.005797101449275362;TWO_PAIR;0.75;0.6141414141414141;0.006060606060606061
22321;9c8s;3h7s2s;6h;5d;0.46138;0.04017;HIGH_CARD;0.0;0.30635;0.0082;HIGH_CARD;0.0;0.38311374615722443;0.00849802371541502;STRAIGHT;0.6;0.990909090909091;0.00909090909090909
22327;6s5c;5h6c3d;4h;th;0.37139;0.05899;TWO_PAIR;0.5;0.7804;0.0287;TWO_PAIR;0.5;0.5538208168642951;0.1456302151954326;TWO_PAIR;0.5;0.598989898989899;0.00404040404040404
22329;thkc;3c3h3d;9d;2s;0.58609;0.02459;THREE_OF_A_KIND;1.0;0.53545;0.11005;THREE_OF_A_KIND;1.0;0.49668423364075537;0.09736495388669301;THREE_OF_A_KIND;1.0;0.48484848484848486;0.00909090909090909
22331;kc8s;5h3d8c;td;6h;0.54423;0.03138;ONE_PAIR;0.5;0.7552;0.0076;ONE_PAIR;0.5;0.7086517347386913;0.006280193236714976;ONE_PAIR;0.5;0.7242424242424242;0.006060606060606061
22335;3d9c;qc4d4s;4c;6d;0.37593;0.05245;ONE_PAIR;1.0;0.21015;0.13255;THREE_OF_A_KIND;1.0;0.17834870443566095;0.2539306104523496;THREE_OF_A_KIND;1.0;0.14545454545454545;0.05757575757575758
22337;qhkc;ad4h2c;;;0.60568;0.02022;HIGH_CARD;1.0;0.47805;0.0306;;;;;;;;
22347;qc9h;qsthjd;jh;;0.54033;0.02957;ONE_PAIR;0.5;0.72205;0.0894;TWO_PAIR;0.75;0.6310715854194116;0.07389108476064998;;;;
22356;4h4d;kctdqs;4s;2d;0.56327;0.01481;ONE_PAIR;0.0;0.42305;0.0427;THREE_OF_A_KIND;0.3333333333333333;0.8466622749231445;0.0007905138339920949;THREE_OF_A_KIND;0.3333333333333333;0.9585858585858585;0.0
22357;6hks;2s6s3h;;;0.52321;0.03931;ONE_PAIR;0.5;0.70995;0.01855;;;;;;;;
22365;ac7h;qh2sad;kh;;0.5723;0.03395;ONE_PAIR;0.5;0.8378;0.02565;ONE_PAIR;0.5;0.7718269653052262;0.03515590689503733;;;;
22368;4dqc;4h3c7c;qs;6h;0.4691;0.04268;ONE_PAIR;0.5;0.6223;0.0203;TWO_PAIR;0.5;0.8191040843214756;0.0053579270970575315;TWO_PAIR;0.5;0.8010101010101011;0.00404040404040404
22374;qdjc;tckc3s;;;0.57106;0.02507;HIGH_CARD;1.0;0.6144;0.0234;;;;;;;;
22376;9c9s;2d7s7h;9h;jc;0.7162;0.00774;TWO_PAIR;0.5;0.7771;0.0011;FULL_HOUSE;0.6;0.9966622749231445;0.0;FULL_HOUSE;0.6;0.9959595959595959;0.0
22380;kd5c;8h2c2s;kc;4h;0.51356;0.04111;ONE_PAIR;1.0;0.43415;0.06225;TWO_PAIR;0.75;0.72512077294686;0.04040404040404041;TWO_PAIR;0.75;0.8161616161616162;0.030303030303030304
22384;2cah;6dksac;3h;4s;0.53107;0.03806;ONE_PAIR;0.5;0.83145;0.0359;ONE_PAIR;0.5;0.8581247255160299;0.025955204216073783;ONE_PAIR;0.5;0.8171717171717172;0.006060606060606061
22396;td3c;qhqdjd;7c;3h;0.40171;0.04771;ONE_PAIR;1.0;0.36315;0.10805;ONE_PAIR;1.0;0.35;0.08339920948616601;TWO_PAIR;0.75;0.5555555555555556;0.05454545454545454
22400;9ckh;6h4c7s;;;0.5643;0.02861;HIGH_CARD;0.0;0.38065;0.0255;;;;;;;;
22401;9d7c;4h9h2d;6h;9s;0.44268;0.0454;ONE_PAIR;0.5;0.7193;0.0121;ONE_PAIR;0.5;0.5595740008783487;0.006258234519104084;THREE_OF_A_KIND;0.6666666666666666;0.8939393939393939;0.0030303030303030303
22406;9djs;qcqs4s;9h;th;0.51579;0.03234;ONE_PAIR;1.0;0.45935;0.047;TWO_PAIR;0.75;0.28047870004391745;0.0525911286780852;TWO_PAIR;0.75;0.7222222222222222;0.006060606060606061
22418;8skc;8dts4c;9c;;0.54423;0.03138;ONE_PAIR;0.5;0.707;0.0082;ONE_PAIR;0.5;0.5935880544576196;0.009200702678963548;;;;
22430;6hts;kd6d5d;5c;tc;0.44002;0.04407;ONE_PAIR;0.5;0.51995;0.0498;TWO_PAIR;0.75;0.6917215634606939;0.053974527887571365;TWO_PAIR;0.5;0.7181818181818181;0.00404040404040404
22434;3s3d;jh2s2c;;;0.52864;0.01776;TWO_PAIR;0.5;0.5737;0.00495;;;;;;;;
22436;5cts;tckcqc;kd;;0.41836;0.04657;ONE_PAIR;0.5;0.62445;0.0598;TWO_PAIR;0.75;0.5192138779095301;0.0815985946420729;;;;
22438;ahjd;6d6s2h;8h;;0.62487;0.02161;ONE_PAIR;1.0;0.5781;0.0349;ONE_PAIR;1.0;0.4662055335968379;0.027733860342555993;;;;
22440;qd2c;7dth5d;;;0.45082;0.0441;HIGH_CARD;0.0;0.31885;0.0319;;;;;;;;
22442;2h2d;ackdth;;;0.49489;0.01891;ONE_PAIR;0.0;0.42005;0.0322;;;;;;;;
22445;6sac;5d9h4d;6c;qh;0.55684;0.0364;HIGH_CARD;0.0;0.4494;0.0201;ONE_PAIR;0.5;0.6563460693895476;0.005599472990777339;ONE_PAIR;0.5;0.6323232323232323;0.006060606060606061
22457;qcts;5djckh;8c;2s;0.5631;0.02692;HIGH_CARD;1.0;0.594;0.0323;HIGH_CARD;1.0;0.3443785682916118;0.02608695652173913;HIGH_CARD;1.0;0.2828282828282828;0.00909090909090909
22458;6c9s;qdtcjd;;;0.42278;0.04736;HIGH_CARD;1.0;0.35645;0.12475;;;;;;;;
22464;qctd;2s6d3d;;;0.5631;0.02692;HIGH_CARD;0.0;0.3789;0.02165;;;;;;;;
22468;7dqs;;;;0.49951;0.03656;;;;;;;;;;;;
22478;jh7d;;;;0.47449;0.03944;;;;;;;;;;;;
22481;kd2c;9c7s8d;5c;ah;0.48487;0.04156;HIGH_CARD;0.0;0.27895;0.07205;HIGH_CARD;0.0;0.1626701800614844;0.09692577953447519;HIGH_CARD;1.0;0.20606060606060606;0.03333333333333333
22482;qh8c;9cacqd;td;3c;0.5183;0.03288;ONE_PAIR;0.5;0.7479;0.0356;ONE_PAIR;0.5;0.6655687307861221;0.05353535353535353;ONE_PAIR;0.5;0.6898989898989899;0.04141414141414142
22486;7djh;9hjs3s;qc;qs;0.47449;0.03944;ONE_PAIR;0.5;0.7465;0.02465;ONE_PAIR;0.5;0.38296003513394816;0.029468599033816423;TWO_PAIR;0.75;0.7343434343434343;0.05858585858585859
22488;td8s;7c3c5s;;;0.48008;0.03745;HIGH_CARD;0.0;0.27725;0.0107;;;;;;;;
22492;adth;4c3dqh;7c;;0.61422;0.02274;HIGH_CARD;0.0;0.50165;0.0184;HIGH_CARD;0.0;0.31442687747035575;0.00849802371541502;;;;
22494;2sjc;th3d7d;ts;4s;0.42303;0.04556;HIGH_CARD;0.0;0.2545;0.0297;ONE_PAIR;1.0;0.2719806763285024;0.04057971014492753;ONE_PAIR;1.0;0.1292929292929293;0.00909090909090909
22497;8s9d;5cthjs;ts;;0.46138;0.04017;HIGH_CARD;1.0;0.4807;0.03965;ONE_PAIR;1.0;0.4264602547211243;0.05175669740887132;;;;
22504;6skd;7h6d8c;;;0.52321;0.03931;ONE_PAIR;0.5;0.5152;0.04675;;;;;;;;
22506;4d4h;9hasqd;;;0.56327;0.01481;ONE_PAIR;0.0;0.49025;0.014;;;;;;;;
22510;kc6s;;;;0.52321;0.03931;;;;;;;;;;;;
22511;5hqs;ts7s5s;3s;;0.47962;0.0431;ONE_PAIR;0.5;0.7179;0.00785;FLUSH;0.8;0.8883838383838384;0.0;;;;
22515;jhtc;2cthjs;;;0.53604;0.02881;TWO_PAIR;0.5;0.89295;0.006;;;;;;;;
22520;jstc;qctsth;jd;kd;0.53604;0.02881;THREE_OF_A_KIND;0.6666666666666666;0.9314;0.0241;FULL_HOUSE;0.6;0.9886912604303909;0.006324110671936759;FULL_HOUSE;0.6;0.9848484848484849;0.00202020202020202
22524;qd6h;qc7s6c;2d;th;0.49003;0.04084;TWO_PAIR;0.5;0.8555;0.01085;TWO_PAIR;0.5;0.8654369784804568;0.005841018884497146;TWO_PAIR;0.5;0.9565656565656566;0.00404040404040404
22525;5cqd;6hqhtc;kc;jc;0.47962;0.0431;ONE_PAIR;0.5;0.74235;0.03095;ONE_PAIR;0.5;0.4666666666666667;0.03880105401844532;ONE_PAIR;0.5;0.4494949494949495;0.04141414141414142
22528;5d8c;;;;0.3873;0.05384;;;;;;;;;;;;
22530;9hjd;;;;0.51579;0.03234;;;;;;;;;;;;
22532;9s4c;;;;0.37985;0.05171;;;;;;;;;;;;
22540;qh5s;5cqd8s;jd;9c;0.47962;0.0431;TWO_PAIR;0.5;0.89205;0.01075;TWO_PAIR;0.5;0.7273166447079491;0.015876152832674573;TWO_PAIR;0.5;0.7787878787878788;0.00404040404040404
22542;8dtc;asacqs;;;0.48008;0.03745;ONE_PAIR;1.0;0.34445;0.11895;;;;;;;;
22549;6hac;;;;0.55684;0.0364;;;;;;;;;;;;
22556;9d8s;;;;0.46138;0.04017;;;;;;;;;;;;
22558;6s4h;3c2h7s;7c;8h;0.35086;0.06;HIGH_CARD;0.0;0.2971;0.01345;ONE_PAIR;1.0;0.37189284145805884;0.010671936758893281;ONE_PAIR;1.0;0.012121212121212121;0.00909090909090909
22559;qd5s;;;;0.47962;0.0431;;;;;;;;;;;;
22561;5dks;qd9c8h;jh;;0.51356;0.04111;HIGH_CARD;0.0;0.352;0.05205;HIGH_CARD;0.0;0.3256697408871322;0.06324110671936758;;;;
22565;5c7s;;;;0.37764;0.05668;;;;;;;;;;;;
22567;thac;5c7sjc;4c;ad;0.61422;0.02274;HIGH_CARD;0.0;0.51295;0.01525;HIGH_CARD;0.0;0.432586736934563;0.007444005270092226;ONE_PAIR;0.5;0.804040404040404;0.006060606060606061
22570;ac7s;;;;0.5723;0.03395;;;;;;;;;;;;
22573;ahkd;;;;0.64394;0.01751;;;;;;;;;;;;
22576;ah9d;ac5d7s;4h;6d;0.59537;0.02664;ONE_PAIR;0.5;0.83445;0.01225;ONE_PAIR;0.5;0.608102766798419;0.008432147562582345;ONE_PAIR;0.5;0.5424242424242425;0.006060606060606061
22577;5d7h;6d3d4c;qd;9h;0.37764;0.05668;STRAIGHT;0.6;0.91425;0.03825;STRAIGHT;0.6;0.9033157663592446;0.019126043039086518;STRAIGHT;0.6;0.9545454545454546;0.00909090909090909
22587;kcas;;;;0.64394;0.01751;;;;;;;;;;;;
22588;3d6h;;;;0.33074;0.06063;;;;;;;;;;;;
22592;tc9h;;;;0.49491;0.03341;;;;;;;;;;;;
22594;9h9s;3s9cqh;;;0.7162;0.00774;THREE_OF_A_KIND;0.3333333333333333;0.95675;0.0001;;;;;;;;
22595;qcqh;;;;0.79656;0.00605;;;;;;;;;;;;
22596;adth;;;;0.61422;0.02274;;;;;;;;;;;;
22599;qd6c;4ctd5s;ah;3c;0.49003;0.04084;HIGH_CARD;0.0;0.36005;0.02375;HIGH_CARD;1.0;0.2621651295564339;0.016600790513833993;HIGH_CARD;1.0;0.13333333333333333;0.00909090909090909
22602;7c4s;;;;0.35503;0.05579;;;;;;;;;;;;
22604;9c6s;;;;0.42278;0.04736;;;;;;;;;;;;
22607;acqh;;;;0.63294;0.01905;;;;;;;;;;;;
22609;3cjs;2c6h8s;5c;;0.42897;0.04584;HIGH_CARD;0.0;0.2624;0.0272;HIGH_CARD;0.0;0.28842775581906016;0.027777777777777776;;;;
22613;9djc;;;;0.51579;0.03234;;;;;;;;;;;;
22619;9d9c;;;;0.7162;0.00774;;;;;;;;;;;;
22625;7cts;;;;0.45731;0.04209;;;;;;;;;;;;
22626;2dac;9d4c2s;9h;;0.53107;0.03806;ONE_PAIR;0.5;0.5924;0.01015;TWO_PAIR;0.75;0.6590469916556873;0.018752744839701362;;;;
22627;5sth;9c6d7h;;;0.41836;0.04657;HIGH_CARD;0.0;0.31095;0.0558;;;;;;;;
22633;8d4s;as2c7d;jh;;0.36885;0.05388;HIGH_CARD;1.0;0.2166;0.03805;HIGH_CARD;1.0;0.21978480456741326;0.03636363636363636;;;;
22634;6d8h;;;;0.4071;0.05226;;;;;;;;;;;;
22636;tskc;8dtc3c;;;0.58609;0.02459;ONE_PAIR;0.5;0.8002;0.0068;;;;;;;;
22644;ah4d;;;;0.54863;0.03991;;;;;;;;;;;;
22645;kckh;qs3sks;;;0.82189;0.00586;THREE_OF_A_KIND;0.3333333333333333;0.8294;0.02705;;;;;;;;
22649;tsth;;;;0.74578;0.00733;;;;;;;;;;;;
22651;8sah;;;;0.58204;0.03054;;;;;;;;;;;;
22659;9d4s;5c5hah;9s;qh;0.37985;0.05171;ONE_PAIR;1.0;0.2037;0.14665;TWO_PAIR;0.75;0.09958278436539306;0.06609574000878349;TWO_PAIR;0.75;0.5464646464646464;0.06161616161616162
22667;4h2c;;;;0.30203;0.06132;;;;;;;;;;;;
22671;9ckh;2d9d5d;3h;8h;0.5643;0.02861;ONE_PAIR;0.5;0.6285;0.03525;ONE_PAIR;0.5;0.5435002195871761;0.008256477821695214;ONE_PAIR;0.5;0.7767676767676768;0.006060606060606061
22678;9dac;ah2h9s;3c;;0.59537;0.02664;TWO_PAIR;0.5;0.91335;0.0047;TWO_PAIR;0.5;0.6772288098375054;0.007356170399648661;;;;
22681;adah;;;;0.84955;0.00501;;;;;;;;;;;;
22683;ackd;8c4d7d;;;0.64394;0.01751;HIGH_CARD;0.0;0.50055;0.0214;;;;;;;;
22686;as7h;6d9d7d;;;0.5723;0.03395;ONE_PAIR;0.5;0.4997;0.056;;;;;;;;
22691;ahqs;9cadtc;8d;kh;0.63294;0.01905;ONE_PAIR;0.5;0.83045;0.00955;ONE_PAIR;0.5;0.7989679402722881;0.015019762845849802;ONE_PAIR;0.5;0.8575757575757575;0.006060606060606061
22698;4c3h;;;;0.32032;0.06072;;;;;;;;;;;;
22702;2cqh;qs2sah;;;0.45082;0.0441;TWO_PAIR;0.5;0.85445;0.0111;;;;;;;;
22704;7h9c;jd7c5c;7d;ad;0.44268;0.0454;ONE_PAIR;0.5;0.6743;0.02285;THREE_OF_A_KIND;0.6666666666666666;0.468818620992534;0.016051822573561705;THREE_OF_A_KIND;0.6666666666666666;0.901010101010101;0.02727272727272727
22710;tc6h;td8cth;kh;ts;0.44002;0.04407;THREE_OF_A_KIND;0.6666666666666666;0.9203;0.02105;THREE_OF_A_KIND;0.6666666666666666;0.7258893280632411;0.024571805006587615;FOUR_OF_A_KIND;0.75;1.0;0.0
22715;5hks;jd7cjh;;;0.51356;0.04111;ONE_PAIR;1.0;0.4365;0.0658;;;;;;;;
22719;2c7h;;;;0.31711;0.05853;;;;;;;;;;;;
22725;kd5s;;;;0.51356;0.04111;;;;;;;;;;;;
22727;7dts;7s4s3s;5d;;0.45731;0.04209;ONE_PAIR;0.5;0.73325;0.0163;ONE_PAIR;0.5;0.5456741326306543;0.0577733860342556;;;;
22736;ah4d;kcjh2s;kd;9h;0.54863;0.03991;HIGH_CARD;0.0;0.45635;0.04595;ONE_PAIR;1.0;0.3831576635924462;0.06365832235397453;ONE_PAIR;1.0;0.4080808080808081;0.0696969696969697
22741;9djh;8s2ckh;;;0.51579;0.03234;HIGH_CARD;1.0;0.38395;0.02115;;;;;;;;
22749;4djc;;;;0.43764;0.04646;;;;;;;;;;;;
22751;7stc;;;;0.45731;0.04209;;;;;;;;;;;;
22757;7c6s;;;;0.39942;0.05255;;;;;;;;;;;;
22761;acjs;qs5d2s;;;0.62487;0.02161;HIGH_CARD;0.0;0.5264;0.0165;;;;;;;;
22765;9h6d;2d3c4s;;;0.42278;0.04736;HIGH_CARD;0.0;0.3135;0.0349;;;;;;;;
22767;5dqh;6c4d8d;4s;;0.47962;0.0431;HIGH_CARD;0.0;0.4029;0.0477;ONE_PAIR;1.0;0.3456521739130435;0.048243302591128676;;;;
22769;kd3c;;;;0.49516;0.04164;;;;;;;;;;;;
22771;6h9s;;;;0.42278;0.04736;;;;;;;;;;;;
22773;2cjh;th9s9c;;;0.42303;0.04556;ONE_PAIR;1.0;0.32315;0.0783;;;;;;;;
22777;8c7d;;;;0.42852;0.04625;;;;;;;;;;;;
22781;7d3c;;;;0.3373;0.05753;;;;;;;;;;;;
22797;ah8c;;;;0.58204;0.03054;;;;;;;;;;;;
22799;4dkc;;;;0.50315;0.04201;;;;;;;;;;;;
22801;5h3d;;;;0.33192;0.06308;;;;;;;;;;;;
22805;9s6h;7sjh5s;8s;;0.42278;0.04736;HIGH_CARD;1.0;0.37565;0.0305;STRAIGHT;0.6;0.8732542819499342;0.026570048309178744;;;;
22817;thjd;;;;0.53604;0.02881;;;;;;;;;;;;
22821;3d7s;;;;0.3373;0.05753;;;;;;;;;;;;
22823;9c5s;;;;0.40203;0.05004;;;;;;;;;;;;
22825;qs2d;jh7c7h;;;0.45082;0.0441;ONE_PAIR;1.0;0.342;0.07815;;;;;;;;
22844;2cas;7d6cah;;;0.53107;0.03806;ONE_PAIR;0.5;0.79795;0.0267;;;;;;;;
22847;3c7s;;;;0.3373;0.05753;;;;;;;;;;;;
22849;6had;;;;0.55684;0.0364;;;;;;;;;;;;
22851;8sjd;;;;0.49639;0.03554;;;;;;;;;;;;
22855;4hqc;;;;0.4691;0.04268;;;;;;;;;;;;
22865;qs5h;;;;0.47962;0.0431;;;;;;;;;;;;
22872;qh4c;5hah7h;;;0.4691;0.04268;HIGH_CARD;1.0;0.5669;0.03325;;;;;;;;
22879;4s5d;qh7das;9c;qc;0.35238;0.06277;HIGH_CARD;1.0;0.16325;0.09135;HIGH_CARD;1.0;0.2137022397891963;0.09863855950812472;ONE_PAIR;1.0;0.0;0.1303030303030303
22885;ks8d;;;;0.54423;0.03138;;;;;;;;;;;;
22889;7h7d;3h6c8s;2d;3d;0.65656;0.00993;ONE_PAIR;0.0;0.68025;0.00415;ONE_PAIR;0.0;0.6681379007465964;0.000966183574879227;TWO_PAIR;0.5;0.7282828282828283;0.00101010101010101
22893;jc7s;;;;0.47449;0.03944;;;;;;;;;;;;
22895;5s7h;8c4d6h;6c;kc;0.37764;0.05668;STRAIGHT;0.6;0.9173;0.044;STRAIGHT;0.6;0.924703557312253;0.02277119016249451;STRAIGHT;0.6;0.9181818181818182;0.00808080808080808
22903;9ckd;;;;0.5643;0.02861;;;;;;;;;;;;
22911;jd6c;ahtd2c;;;0.4571;0.04219;HIGH_CARD;1.0;0.32585;0.0425;;;;;;;;
22913;jsad;qdac6d;3h;5s;0.62487;0.02161;ONE_PAIR;0.5;0.86295;0.018;ONE_PAIR;0.5;0.8381422924901186;0.01427316644707949;ONE_PAIR;0.5;0.8616161616161616;0.006060606060606061
22921;acqd;qhtsjs;as;kh;0.63294;0.01905;ONE_PAIR;0.5;0.74675;0.0422;TWO_PAIR;0.5;0.6585199824330259;0.07924901185770751;STRAIGHT;1.0;0.0;0.9545454545454546
22925;9c6h;;;;0.42278;0.04736;;;;;;;;;;;;
22927;2s3c;;;;0.29254;0.06104;;;;;;;;;;;;
22939;3sah;8d9d9s;;;0.53799;0.03989;ONE_PAIR;1.0;0.47605;0.0614;;;;;;;;
22943;2s3h;5d8c4s;3s;qh;0.29254;0.06104;HIGH_CARD;1.0;0.3448;0.0283;ONE_PAIR;0.5;0.532806324110672;0.02740447957839262;ONE_PAIR;0.5;0.38686868686868686;0.006060606060606061
22953;4cah;;;;0.54863;0.03991;;;;;;;;;;;;
22955;jh7s;js2sad;5s;kh;0.47449;0.03944;ONE_PAIR;0.5;0.73325;0.02385;ONE_PAIR;0.5;0.6199824330259113;0.014361001317523056;ONE_PAIR;0.5;0.6242424242424243;0.006060606060606061
22959;js2c;adkh8h;3h;ah;0.42303;0.04556;HIGH_CARD;1.0;0.3247;0.07045;HIGH_CARD;1.0;0.20478700043917436;0.03842775581906017;ONE_PAIR;1.0;0.17272727272727273;0.028282828282828285
22961;7cqd;2d9htc;;;0.49951;0.03656;HIGH_CARD;0.0;0.3538;0.0344;;;;;;;;
22964;kdth;6hjsqh;5d;3s;0.58609;0.02459;HIGH_CARD;0.0;0.60715;0.02585;HIGH_CARD;0.0;0.35425999121651297;0.01805006587615283;HIGH_CARD;0.0;0.2505050505050505;0.00909090909090909
22967;2c2s;;;;0.49489;0.01891;;;;;;;;;;;;
22971;7sad;;;;0.5723;0.03395;;;;;;;;;;;;
22973;5d2h;;;;0.31162;0.06213;;;;;;;;;;;;
22979;6dac;;;;0.55684;0.0364;;;;;;;;;;;;
22981;7s9h;;;;0.44268;0.0454;;;;;;;;;;;;
22985;6s8c;;;;0.4071;0.05226;;;;;;;;;;;;
22987;4c4s;;;;0.56327;0.01481;;;;;;;;;;;;
22989;3sjd;qh8ckc;;;0.42897;0.04584;HIGH_CARD;1.0;0.33455;0.0664;;;;;;;;
22991;5c3d;;;;0.33192;0.06308;;;;;;;;;;;;
22993;qcjh;;;;0.57106;0.02507;;;;;;;;;;;;
